,Date,Visa,Master
581,2010-07-09,0.03063399,0.027900987000000002
582,2010-07-12,-0.011243215,-0.00858389
583,2010-07-13,0.001045615,0.00449291
584,2010-07-14,-0.004047526,-0.006802404000000001
585,2010-07-15,-0.013109596000000001,-0.006379885
586,2010-07-16,-0.050876727000000004,-0.068882489
587,2010-07-19,-0.0032190340000000004,-0.007047967
588,2010-07-20,0.033417578999999996,0.04835827
589,2010-07-21,-0.016847826,-0.018509498
590,2010-07-22,0.029021559,0.034243127000000005
591,2010-07-23,0.015175933,0.021785078
592,2010-07-26,0.006482339,-0.0005165769999999999
593,2010-07-27,0.006966351,0.00657802
594,2010-07-28,-0.01866597,-0.019325025
595,2010-07-29,-0.042564512,-0.008186967
596,2010-07-30,0.019033065,0.008014541
597,2010-08-02,-0.015269257,-0.035802658
598,2010-08-03,0.01066039,-0.007949831999999999
599,2010-08-04,-0.007534246999999999,0.02185058
600,2010-08-05,-0.013112491,-0.017876279
601,2010-08-06,0.008951049,0.028715965
602,2010-08-09,0.036041031,0.036013885
603,2010-08-10,0.00709125,0.00679422
604,2010-08-11,-0.02338249,-0.030922162000000003
605,2010-08-12,-0.007209903,0.010350091
606,2010-08-13,-0.010413812,-0.0056177119999999995
607,2010-08-16,0.008446414000000001,-0.0009494869999999999
608,2010-08-17,0.0072772209999999995,0.017059493999999998
609,2010-08-18,-0.006543075,-0.005466523
610,2010-08-19,-0.017151482,-0.018650756
611,2010-08-20,-0.021359765,-0.012063766
612,2010-08-23,0.000285307,-0.005717885
613,2010-08-24,0.007701084,-0.013061113999999999
614,2010-08-25,0.002830456,0.01777695
615,2010-08-26,-0.013406717,-0.014264228
616,2010-08-27,0.017164926,0.016980853
617,2010-08-30,-0.02207847,-0.018972026
618,2010-08-31,-0.008052919,-0.021410952
619,2010-09-01,0.022470281,0.013712442
620,2010-09-02,0.020558628,0.018151979
621,2010-09-03,0.007224229,0.010990085
622,2010-09-07,-0.013793103000000001,-0.031210745
623,2010-09-08,-0.041258741,-0.030520696
624,2010-09-09,-0.025820568999999998,-0.012448508999999998
625,2010-09-10,0.019616652,0.032086676
626,2010-09-13,-0.03833162,-0.025789846
627,2010-09-14,0.025045816000000002,0.034813241
628,2010-09-15,0.026966627000000003,0.05221521900000001
629,2010-09-16,-0.007979109,0.000523361
630,2010-09-17,0.0016086579999999998,0.01607309
631,2010-09-20,0.026573222,0.023587822
632,2010-09-21,-0.005262409,-0.007864295
633,2010-09-22,0.009722619,0.009401308
634,2010-09-23,0.005097706,0.0018261879999999999
635,2010-09-24,0.019582981,0.009752631999999999
636,2010-09-27,0.008705265,0.003610552
637,2010-09-28,0.00369863,0.0028331159999999997
638,2010-09-29,0.015558892,-0.0016591929999999998
639,2010-09-30,-0.0020158579999999997,0.006153708000000001
640,2010-10-01,-0.012658228,0.003482143
641,2010-10-04,-0.001091107,-0.00952042
642,2010-10-05,0.023894047,0.014642427
643,2010-10-06,-0.010134685,-0.011509473999999999
644,2010-10-07,-0.008352418,-0.010927003999999999
645,2010-10-08,0.0052981930000000005,0.007833016
646,2010-10-11,0.003918919,0.001212992
647,2010-10-12,-0.00053843,-0.003275599
648,2010-10-13,0.036228956,0.039436366
649,2010-10-14,0.0029893420000000003,0.007665988
650,2010-10-15,0.005572114,0.0044700420000000005
651,2010-10-18,0.009793814,0.007488233
652,2010-10-19,-0.010336907,0.0067954980000000005
653,2010-10-20,0.025402966000000003,0.014638261999999999
654,2010-10-21,-0.004024145,0.011100948000000001
655,2010-10-22,0.001136364,-0.002261606
656,2010-10-25,0.016899986999999998,0.010344502
657,2010-10-26,-0.0074413990000000005,-0.00664895
658,2010-10-27,-0.001374485,0.009198382
659,2010-10-28,-0.043418418,-0.025390585
660,2010-10-29,0.02236756,0.002254509
661,2010-11-01,-0.010747185,-0.0044571770000000005
662,2010-11-02,0.014226591,0.029248042999999998
663,2010-11-03,0.007396071999999999,0.023782421
664,2010-11-04,0.012531646,0.012151054
665,2010-11-05,-0.002375297,0.005492605
666,2010-11-08,-0.013659148000000001,-0.013773536999999999
667,2010-11-09,-0.004954898,-0.0049058
668,2010-11-10,0.012385087,0.008150485
669,2010-11-11,-0.000882835,-0.005915526
670,2010-11-12,-0.028780611,-0.035307691
671,2010-11-15,-0.007538342,-0.000987005
672,2010-11-16,-0.017941331,-0.040628948
673,2010-11-17,0.009867981999999999,0.0064790609999999995
674,2010-11-18,0.015977816000000002,0.033763907
675,2010-11-19,0.001429685,0.005732154000000001
676,2010-11-22,-0.020635951,-0.0019271770000000002
677,2010-11-23,-0.010734164,-0.031880408
678,2010-11-24,0.015673141,0.009081265
679,2010-11-26,-0.004484305,-0.011102233999999999
680,2010-11-29,-0.01709062,0.0017436110000000002
681,2010-11-30,-0.004582828,0.006240448000000001
682,2010-12-01,0.018551117,0.047082648
683,2010-12-02,0.023663919,0.004029171
684,2010-12-03,0.004545455,-0.00044143
685,2010-12-06,0.012411118,0.016380278999999998
686,2010-12-07,-0.018260758999999998,-0.025201453999999998
687,2010-12-08,0.013787721000000001,0.015641462
688,2010-12-09,0.015139851000000001,0.002314076
689,2010-12-10,0.013650151999999999,0.014091195
690,2010-12-13,0.008603491,0.018017036
691,2010-12-14,-0.003090617,-0.020165837
692,2010-12-15,-0.045882937,-0.019282228999999998
693,2010-12-16,-0.126722121,-0.103242075
694,2010-12-17,-0.004316118,-0.009978164
695,2010-12-20,0.016292975,0.010304619000000001
696,2010-12-21,0.000882483,-0.016820212
697,2010-12-22,0.007347539,-0.010829056
698,2010-12-23,0.002625821,0.004139881
699,2010-12-27,0.030263349,0.029088365
700,2010-12-28,-0.001129784,-0.0005786330000000001
701,2010-12-29,-0.001837975,0.004186754
702,2010-12-30,-0.004390935,-0.007717599
703,2010-12-31,0.00128041,0.00174325
704,2011-01-03,0.001989201,-0.014546383000000001
705,2011-01-04,0.00113443,0.012904641000000001
706,2011-01-05,0.021104816000000002,0.029459052000000003
707,2011-01-06,0.014981273,0.003604195
708,2011-01-07,-0.002870029,-0.000129803
709,2011-01-10,-0.015762061,-0.003851313
710,2011-01-11,0.000974795,-0.003475282
711,2011-01-12,0.010155815,0.014952093
712,2011-01-13,-0.020245145,0.002920543
713,2011-01-14,-0.00028113599999999997,0.014560448
714,2011-01-18,0.001265467,0.0030391290000000002
715,2011-01-19,-0.02934981,-0.009552666
716,2011-01-20,0.02271412,-0.001104648
717,2011-01-21,-0.007638987,-0.006678051999999999
718,2011-01-24,0.023378475,0.023423115
719,2011-01-25,-0.002925198,0.010627573000000001
720,2011-01-26,-0.008102821999999999,-0.005630538
721,2011-01-27,-0.005633803000000001,-0.0044549509999999995
722,2011-01-28,-0.016147309,-0.017732424
723,2011-01-31,0.005614742,0.006982544
724,2011-02-01,0.012168933,0.006934168
725,2011-02-02,0.019660537,0.005206845
726,2011-02-03,-0.006380913,0.025063704
727,2011-02-04,0.017730001000000002,0.00753906
728,2011-02-07,0.014128944,0.011082308
729,2011-02-08,0.008656838,-0.0014801179999999999
730,2011-02-09,-0.017299182,-0.004446937
731,2011-02-10,0.019923581,0.014607646
732,2011-02-11,0.002542146,0.005394082
733,2011-02-14,0.010810088999999998,0.005799045
734,2011-02-15,-0.0017163979999999998,0.004471289
735,2011-02-16,0.004629017,-0.006716165
736,2011-02-17,0.0023696679999999997,-0.010063645
737,2011-02-18,-0.004071447,-0.004288778
738,2011-02-22,-0.027561651,-0.013400374
739,2011-02-23,-0.011662598,-0.013178107
740,2011-02-24,0.014132821,0.00024574
741,2011-02-25,0.010418076,0.010361291
742,2011-02-28,-0.02182646,-0.024928093
743,2011-03-01,-0.004791239,-0.000831393
744,2011-03-02,0.017469051,0.024213638
745,2011-03-03,0.025145328999999998,0.022219515
746,2011-03-04,-0.015033628,-0.007550129
747,2011-03-07,-0.007229884000000001,-0.00992993
748,2011-03-08,0.000269724,0.006996401
749,2011-03-09,-0.006201968,-0.004096386
750,2011-03-10,-0.031339031,-0.017824018
751,2011-03-11,0.015546218,0.019954015
752,2011-03-14,-0.008964281,0.001690685
753,2011-03-15,-0.009184525,-0.016838169
754,2011-03-16,-0.003370787,-0.001430574
755,2011-03-17,0.00662345,-0.002210438
756,2011-03-18,-0.000139997,-0.008532984
757,2011-03-21,0.0075609069999999995,0.025984857000000004
758,2011-03-22,-0.005002779000000001,-0.004839571
759,2011-03-23,0.005446927,0.00040529300000000004
760,2011-03-24,0.009306848000000001,0.022077291000000002
761,2011-03-25,-0.007844756,-0.018271173999999998
762,2011-03-28,0.009155223,0.018853452
763,2011-03-29,-0.007560137,-0.0026151679999999997
764,2011-03-30,0.028116343,0.00774697
765,2011-03-31,-0.008217702,-0.007648033
766,2011-04-01,0.008149959,0.007269983000000001
767,2011-04-04,0.013742926,0.030368764
768,2011-04-05,0.005050505,0.0064305840000000005
769,2011-04-06,0.0050251259999999996,0.009698475
770,2011-04-07,0.005394736999999999,-0.001167696
771,2011-04-08,0.004057061,-0.007957197
772,2011-04-11,0.012904067,0.013494981999999999
773,2011-04-12,-0.008750483,-0.01369041
774,2011-04-13,0.0061015190000000006,0.025859523
775,2011-04-14,-0.015354838999999999,-0.003299266
776,2011-04-15,0.0020967110000000002,-0.004797895
777,2011-04-18,-0.010330849,-0.009455116999999999
778,2011-04-19,0.0031712470000000003,0.007583513
779,2011-04-20,0.019099052,0.011083613999999999
780,2011-04-21,0.005169963,0.012073216999999999
781,2011-04-25,-0.000128584,-0.00676965
782,2011-04-26,0.012988683,0.018163063
783,2011-04-27,0.0015234229999999999,-0.003618469
784,2011-04-28,-0.01559133,-0.00239679
785,2011-04-29,0.005923255,0.004331998
786,2011-05-02,0.013056836,-0.00217478
787,2011-05-03,0.010866818,0.025754621000000002
788,2011-05-04,-0.002875,3.54e-05
789,2011-05-05,-0.013413564,-0.027940117
790,2011-05-06,0.009021601,-0.0009107469999999999
791,2011-05-09,0.005666793000000001,0.016481276
792,2011-05-10,0.006135738000000001,0.008358217
793,2011-05-11,-0.012570006000000002,-0.01056567
794,2011-05-12,0.00743635,0.014273936999999999
795,2011-05-13,-0.00025021900000000004,-0.007444204
796,2011-05-16,0.000375422,-0.00303575
797,2011-05-17,0.008256191999999999,0.01038868
798,2011-05-18,-0.007320099,-0.002481759
799,2011-05-19,-0.004624422,0.009632095
800,2011-05-20,-0.017704671,-0.022847251000000002
801,2011-05-23,-0.016745494,-0.020211188999999997
802,2011-05-24,0.008840354,-0.006875975
803,2011-05-25,0.014819588,0.016253878
804,2011-05-26,0.0068571430000000004,0.027761585
805,2011-05-27,0.006432085,0.011130733
806,2011-05-31,0.015789473999999998,0.006345534
807,2011-06-01,-0.023192697,-0.022260896000000002
808,2011-06-02,0.019196767,0.0074467330000000005
809,2011-06-03,-0.019454771000000003,-0.020123784
810,2011-06-06,-0.011752812,-0.018551902
811,2011-06-07,0.020716113,0.008384819
812,2011-06-08,-0.038962666,-0.015317323
813,2011-06-09,-0.0036501109999999997,0.006296333
814,2011-06-10,-0.02276593,-0.017188111000000002
815,2011-06-13,0.002276074,0.0014605479999999999
816,2011-06-14,0.014293348,0.025054182999999997
817,2011-06-15,-0.014355327,-0.013315336
818,2011-06-16,0.0005344740000000001,-0.014012682
819,2011-06-17,-0.006009615,-0.0022123520000000003
820,2011-06-20,-0.005105468,0.014506408
821,2011-06-21,0.012694126000000002,0.015113871999999999
822,2011-06-22,-0.004400587,-0.010546254
823,2011-06-23,0.008706134,0.007339345
824,2011-06-24,-0.025760191,0.003917585
825,2011-06-27,0.007087365,-0.005835157
826,2011-06-28,0.018811747,0.020652971000000003
827,2011-06-29,0.14997343300000002,0.11310785599999999
828,2011-06-30,-0.026683609,-0.026993896
829,2011-07-01,0.044030382,0.043572045
830,2011-07-05,0.003978629,0.004738099
831,2011-07-06,-0.0013586960000000002,-0.009684771
832,2011-07-07,0.022108844,0.019558965
833,2011-07-08,-0.004658902,-0.011691995
834,2011-07-11,-0.020394517,-0.024834342000000002
835,2011-07-12,-0.0022753129999999997,-0.011546185
836,2011-07-13,0.011858608999999999,0.00651512
837,2011-07-14,-0.009015100000000002,-0.000686587
838,2011-07-15,0.009210826,0.006117509
839,2011-07-18,-0.0076619719999999995,0.0
840,2011-07-19,0.012944249,0.01248584
841,2011-07-20,-0.006389418000000001,-0.010019653
842,2011-07-21,-0.0066561369999999995,0.007298796999999999
843,2011-07-22,0.01669506,0.011657929
844,2011-07-25,-0.004915103,0.00703508
845,2011-07-26,0.001347104,-0.01134819
846,2011-07-27,-0.016255605,-0.030918307000000003
847,2011-07-28,-0.009458689000000001,0.012570491000000001
848,2011-07-29,-0.015876668,-0.011893093
849,2011-08-01,0.001636661,0.00286892
850,2011-08-02,-0.024743231,-0.018512462
851,2011-08-03,0.046912398,0.13394087400000002
852,2011-08-04,-0.028463649,-0.046887435
853,2011-08-05,-0.018590422,0.012213267
854,2011-08-08,-0.049994005999999994,-0.105898263
855,2011-08-09,0.044422009000000005,0.10566519699999999
856,2011-08-10,-0.042049299000000005,-0.059167963
857,2011-08-11,0.06609485400000001,0.077969184
858,2011-08-12,-0.008163748,0.002077033
859,2011-08-15,0.024334964,0.02112351
860,2011-08-16,-0.00046582,0.0
861,2011-08-17,-0.021437726,-0.026208955
862,2011-08-18,-0.044052863,-0.065324014
863,2011-08-19,-0.008593847,-0.015578367
864,2011-08-22,0.002386935,0.01945629
865,2011-08-23,0.049880937,0.053562124
866,2011-08-24,0.031156739,0.008716151
867,2011-08-25,-0.026279231,-0.007195633000000001
868,2011-08-26,0.020687195,0.007650375
869,2011-08-29,0.008503203,0.006270586999999999
870,2011-08-30,0.015592516,0.007208999000000001
871,2011-08-31,-0.000568634,-6.07e-05
872,2011-09-01,-0.0017068729999999998,0.0010615689999999998
873,2011-09-02,-0.024848968,-0.028419106
874,2011-09-06,0.003623612,0.007234658000000001
875,2011-09-07,0.030514792000000002,0.049845232
876,2011-09-08,-0.011528028999999999,-0.0035093190000000003
877,2011-09-09,-0.012691516000000002,-0.047024385
878,2011-09-12,0.012738853999999999,6.22e-05
879,2011-09-13,0.0036592340000000004,0.021177431
880,2011-09-14,0.02062208,0.025451622
881,2011-09-15,0.01027015,0.03175871
882,2011-09-16,0.0038674029999999997,-0.0028452890000000004
883,2011-09-19,-0.009025867,0.002968727
884,2011-09-20,0.031211818,0.016667595
885,2011-09-21,-0.015295131000000002,-0.036208943
886,2011-09-22,-0.0341282,-0.029357451
887,2011-09-23,0.02015855,0.018340616
888,2011-09-26,0.002220249,-0.007803489
889,2011-09-27,-0.00886132,0.011094498000000001
890,2011-09-28,-0.020675011,-0.024518589
891,2011-09-29,0.000684697,-0.0043963679999999995
892,2011-09-30,-0.022465502999999998,-0.03413832
893,2011-10-03,-0.017032198000000002,-0.019800731000000002
894,2011-10-04,0.006171374,-0.010357694
895,2011-10-05,0.002476999,0.018429403
896,2011-10-06,0.025179432999999998,0.009351227
897,2011-10-07,-0.010099851,-0.015177448
898,2011-10-10,0.034782609,0.046073366
899,2011-10-11,0.014117646999999999,0.011356343
900,2011-10-12,0.007292012,-0.0046129709999999996
901,2011-10-13,0.015684984,0.024390988
902,2011-10-14,0.01425486,0.016637400000000004
903,2011-10-17,-0.029067291000000002,-0.018912086
904,2011-10-18,0.029827832000000002,0.014233737
905,2011-10-19,-0.040783729,-0.04742716599999999
906,2011-10-20,0.014098578999999998,0.00589925
907,2011-10-21,0.022769567999999997,0.02370425
908,2011-10-24,0.008348496,0.021865658
909,2011-10-25,-0.037469483,-0.038686166
910,2011-10-26,0.014777239,0.004732649
911,2011-10-27,0.025863942999999997,0.061052665
912,2011-10-28,0.0074152540000000005,0.015552055
913,2011-10-31,-0.019348055,-0.020700548
914,2011-11-01,-0.034634356,-0.037265293
915,2011-11-02,0.016327891,0.069877388
916,2011-11-03,0.018360656,0.024967847
917,2011-11-04,-0.005795235,-0.01773098
918,2011-11-07,0.003454231,0.016162626
919,2011-11-08,0.016996558000000002,0.005903118000000001
920,2011-11-09,-0.014914321999999999,-0.028880402000000003
921,2011-11-10,-0.000966391,0.007469757
922,2011-11-11,0.022785899,0.027880371
923,2011-11-14,-0.014081547,-0.00778063
924,2011-11-15,0.019292262,0.011054538000000001
925,2011-11-16,-0.023319042,-0.027818895
926,2011-11-17,-0.021413276000000002,-0.004459806
927,2011-11-18,-0.006455142,0.002865967
928,2011-11-21,0.004404801,-0.023916597
929,2011-11-22,-0.004056573,0.007816942
930,2011-11-23,-0.017062968,-0.021153576
931,2011-11-25,-0.003023855,-0.002449157
932,2011-11-28,0.049988767,0.037694944
933,2011-11-29,-0.006098213000000001,-0.0043702440000000006
934,2011-11-30,0.043810549000000004,0.047165065
935,2011-12-01,0.00814685,0.01711387
936,2011-12-02,-0.005728314,-0.006772338
937,2011-12-05,-0.011728395,-0.014641366000000001
938,2011-12-06,-0.0071830109999999996,-0.004130485
939,2011-12-07,0.017825312,0.008214436
940,2011-12-08,-0.013083342,-0.013463363
941,2011-12-09,0.014509395,0.021959898
942,2011-12-12,-0.0027780640000000002,-0.016268374
943,2011-12-13,-0.010420966,-0.006302521
944,2011-12-14,0.004691899,-0.021195857999999998
945,2011-12-15,-0.005603985,-0.005289128000000001
946,2011-12-16,0.0169067,0.008212494
947,2011-12-19,0.011699507,-0.009443368
948,2011-12-20,0.028099006,0.042286922000000005
949,2011-12-21,-0.006216083000000001,0.0007220719999999999
950,2011-12-22,-0.0017871329999999998,-0.007830429
951,2011-12-23,0.019295803,0.018585832
952,2011-12-27,-0.005562061,-0.008991115
953,2011-12-28,-0.01167697,-0.002588392
954,2011-12-29,0.024126291,0.012012387
955,2011-12-30,-0.015705284,-0.014407646000000001
956,2012-01-03,0.014379986,-0.011936081000000001
957,2012-01-04,-0.017865812,-0.032901702000000005
958,2012-01-05,0.007513594,-0.010778946999999999
959,2012-01-06,-0.011775096,-0.026928833
960,2012-01-09,-0.008042895,0.008456783
961,2012-01-10,-0.001001001,0.008703892
962,2012-01-11,-0.006913828,-0.021099075
963,2012-01-12,0.022500252000000002,0.005359153
964,2012-01-13,-0.0059206630000000005,-0.012292456
965,2012-01-17,0.017768513,0.020319719
966,2012-01-18,0.012191553999999999,0.018527618
967,2012-01-19,-0.013586433,0.0014756510000000001
968,2012-01-20,-0.017485591,-0.034684018999999996
969,2012-01-23,-0.009743488,-0.004696765
970,2012-01-24,0.014156627,0.010676547
971,2012-01-25,-0.004455004,0.017771683
972,2012-01-26,0.002983294,-0.0026951859999999996
973,2012-01-27,0.001883799,0.002760027
974,2012-01-30,-0.011578426999999999,0.009117205
975,2012-01-31,0.007609131,0.010228173
976,2012-02-01,0.018581081,0.005765362
977,2012-02-02,0.034630768,0.066970555
978,2012-02-03,0.009145766999999999,0.022931572
979,2012-02-06,0.003083248,0.002536355
980,2012-02-07,-0.003539493,0.00408883
981,2012-02-08,0.012806132,0.005090224
982,2012-02-09,0.037563452000000004,0.003772986
983,2012-02-10,0.013164917,-0.0006558530000000001
984,2012-02-13,-0.010447761,0.001287373
985,2012-02-14,0.022446987999999998,-0.0027732259999999997
986,2012-02-15,-0.001214856,-0.006547845
987,2012-02-16,-0.011294526000000001,0.00048351
988,2012-02-17,0.010632688999999999,0.007249167
989,2012-02-21,-0.007042866,0.008964620999999999
990,2012-02-22,0.018914186,0.018220498999999998
991,2012-02-23,0.001031282,-0.0017943120000000002
992,2012-02-24,0.009100275,0.023417827999999998
993,2012-02-27,-0.005785265,0.01393133
994,2012-02-28,0.017884648,0.006098742
995,2012-02-29,-0.021689786000000003,-0.00936387
996,2012-03-01,0.006960556999999999,0.001023786
997,2012-03-02,-0.008704557,-0.018195633
998,2012-03-05,0.000688705,0.011725373999999998
999,2012-03-06,-0.012044046999999999,-0.022221157999999998
1000,2012-03-07,0.006966214,0.00832637
1001,2012-03-08,0.020148737,0.013406568
1002,2012-03-09,-0.006781385,0.005416239000000001
1003,2012-03-12,-0.005462149,0.00081045
1004,2012-03-13,0.006350296,0.008002691999999999
1005,2012-03-14,-0.004434212,-0.004253084
1006,2012-03-15,0.002141328,-0.0044374259999999995
1007,2012-03-16,-0.002735043,0.0014778220000000002
1008,2012-03-19,0.01851217,0.011709522
1009,2012-03-20,-0.019522046,-0.014373403
1010,2012-03-21,0.00197391,-0.002482243
1011,2012-03-22,0.004539615,-0.0026319570000000003
1012,2012-03-23,0.012789905,0.017200868
1013,2012-03-26,0.010776225,0.027522888
1014,2012-03-27,-0.002082292,-0.011522195
1015,2012-03-28,-0.003839412,-0.007291158000000001
1016,2012-03-29,-0.002932551,0.001637374
1017,2012-03-30,-0.008403361,-0.017934683
1018,2012-04-02,0.008305085,0.027369524
1019,2012-04-03,0.011598588,0.013817845
1020,2012-04-04,-0.011465603000000001,-0.016163623000000002
1021,2012-04-05,0.017061691,0.020675755
1022,2012-04-09,-0.012478308,-0.001273161
1023,2012-04-10,-0.023096234,-0.033144391
1024,2012-04-11,0.005482268,0.01250206
1025,2012-04-12,0.031010394,0.009161938
1026,2012-04-13,0.017683028,0.014931517
1027,2012-04-16,-0.01891848,-0.017708737
1028,2012-04-17,0.010345113000000001,0.013336084
1029,2012-04-18,-0.002457405,-0.003945852
1030,2012-04-19,-0.0048448020000000005,0.000274788
1031,2012-04-20,-0.001485271,0.008287143
1032,2012-04-23,-0.024047599,-0.023113228
1033,2012-04-24,0.007027942,9.290000000000001e-05
1034,2012-04-25,0.024047759,0.034301674
1035,2012-04-26,0.011495197,0.020042264
1036,2012-04-27,0.0026787890000000004,0.007929821
1037,2012-04-30,-0.004371762,-0.011604528000000001
1038,2012-05-01,0.0008944539999999999,0.008026179
1039,2012-05-02,-0.007311723000000001,-0.009760869
1040,2012-05-03,-0.04730338,-0.019980108
1041,2012-05-04,0.011854652,-0.0061930480000000005
1042,2012-05-07,0.0061125730000000005,-0.008119356999999999
1043,2012-05-08,-0.003122099,-0.010272379
1044,2012-05-09,-0.006094464,-0.020410573
1045,2012-05-10,0.006387328,0.0003548
1046,2012-05-11,-0.002115596,-0.00137127
1047,2012-05-14,-0.010176391,-0.018844674
1048,2012-05-15,-0.000942426,7.240000000000001e-05
1049,2012-05-16,0.007889545999999999,-0.012304871
1050,2012-05-17,-0.021441334,-0.026357598
1051,2012-05-18,-0.020606904,-0.01008578
1052,2012-05-21,0.03178267,0.040602163999999996
1053,2012-05-22,0.018671485,0.00696578
1054,2012-05-23,0.006588394,0.008828367
1055,2012-05-24,0.005034824,0.006569302
1056,2012-05-25,-0.003339734,-0.01398185
1057,2012-05-29,0.0076233559999999995,0.005048797
1058,2012-05-30,-0.023195876,-0.010743901
1059,2012-05-31,-0.019491021,-0.012318335
1060,2012-06-01,-0.025607638999999998,-0.036235295
1061,2012-06-04,0.01701559,0.021644826000000002
1062,2012-06-05,-0.0030658720000000003,0.019837105
1063,2012-06-06,0.022230033,0.028858402000000002
1064,2012-06-07,0.004039883,-0.010167198
1065,2012-06-08,-0.00196901,0.002020639
1066,2012-06-11,-0.0019728939999999998,-0.006505798
1067,2012-06-12,0.006961753,0.009448096
1068,2012-06-13,-0.01928986,-0.019150208999999998
1069,2012-06-14,0.01383812,0.022696742000000002
1070,2012-06-15,0.016396257,0.018231739
1071,2012-06-18,0.014358108,-0.002507675
1072,2012-06-19,0.010407993,0.004581575
1073,2012-06-20,0.010218376999999999,0.0029000859999999996
1074,2012-06-21,-0.025369117000000004,-0.017816725
1075,2012-06-22,0.045781721,0.033026995
1076,2012-06-25,-0.029451781,-0.015077687
1077,2012-06-26,0.015585058,0.008634393
1078,2012-06-27,0.002273465,-0.000694068
1079,2012-06-28,-0.015554115,-0.024587932000000003
1080,2012-06-29,0.017363397,0.020911465
1081,2012-07-02,0.024185067999999997,0.02276162
1082,2012-07-03,-0.002211341,0.004250966
1083,2012-07-05,0.00530315,0.005161057
1084,2012-07-06,-0.013620975,-0.005449814
1085,2012-07-09,-0.013010856000000001,-0.023458574
1086,2012-07-10,-0.01107966,-0.025552416
1087,2012-07-11,-0.012594046000000001,-0.0008566089999999999
1088,2012-07-12,0.015736293000000002,0.010383648
1089,2012-07-13,0.011823222,0.012610513
1090,2012-07-16,0.024659521,0.016969273
1091,2012-07-17,0.008493905,-0.0027696220000000002
1092,2012-07-18,-0.00319738,0.002616645
1093,2012-07-19,-0.019011108999999998,-0.020328762
1094,2012-07-20,0.0028710420000000003,-0.011193181000000002
1095,2012-07-23,-0.010178926,-0.016944299
1096,2012-07-24,-0.014621997,-0.014640127
1097,2012-07-25,-0.003668977,0.005952768000000001
1098,2012-07-26,0.037397709,0.027744768
1099,2012-07-27,0.018695275,0.030629847
1100,2012-07-30,0.013164008,0.01007439
1101,2012-07-31,-0.013527896999999999,-0.010381911
1102,2012-08-01,-0.012473928,-0.021462766
1103,2012-08-02,0.014200533999999999,-0.008824953
1104,2012-08-03,0.013228127,0.001653189
1105,2012-08-06,0.000381738,-0.010091222
1106,2012-08-07,-0.004808136,-0.008217268
1107,2012-08-08,0.005751534,0.019332421000000002
1108,2012-08-09,-0.020129624,0.003510402
1109,2012-08-10,0.004513346,0.00021129700000000002
1110,2012-08-13,-0.005964753000000001,-0.000938901
1111,2012-08-14,0.012234958999999998,0.00575615
1112,2012-08-15,-0.0063900219999999995,-0.002312629
1113,2012-08-16,0.00480389,0.003348217
1114,2012-08-17,-0.0076341000000000004,-0.003990456
1115,2012-08-20,-0.004118424,0.000913779
1116,2012-08-21,-0.004993758,-0.009105828
1117,2012-08-22,0.004548385,-0.0049845029999999995
1118,2012-08-23,-0.007416159,-0.006813911999999999
1119,2012-08-24,-0.0038537159999999997,0.009848731999999999
1120,2012-08-27,0.007895151999999999,0.00229613
1121,2012-08-28,-0.00203666,0.0027868309999999996
1122,2012-08-29,0.0048665620000000005,0.002873292
1123,2012-08-30,-0.010310889,-0.011436756999999999
1124,2012-08-31,0.012233623,0.004632332
1125,2012-09-04,0.002105263,0.0034996690000000004
1126,2012-09-05,-0.00708061,-0.00537252
1127,2012-09-06,0.014810752,0.024875621
1128,2012-09-07,0.0016216989999999999,0.008321775
1129,2012-09-10,-0.007940945,0.002957313
1130,2012-09-11,0.021837272,0.012297447
1131,2012-09-12,0.014982127,0.007993316
1132,2012-09-13,0.011389103999999999,0.019824847
1133,2012-09-14,-0.005408209000000001,-0.002372315
1134,2012-09-17,-0.00283054,-0.0014971820000000001
1135,2012-09-18,-0.0015686860000000001,-0.001146615
1136,2012-09-19,0.008454212,-0.002406287
1137,2012-09-20,-0.001335337,0.005067561
1138,2012-09-21,0.002897259,0.011757453000000001
1139,2012-09-24,-0.009333259,-0.009205214
1140,2012-09-25,0.006131224,-0.00828048
1141,2012-09-26,-0.015160523,-0.012579709
1142,2012-09-27,0.010488983,0.014197941
1143,2012-09-28,0.00276305,-0.001525975
1144,2012-10-01,0.018245457,0.011982811999999999
1145,2012-10-02,-0.005338989000000001,0.001663376
1146,2012-10-03,0.018529412,0.035201618
1147,2012-10-04,0.00830205,0.002364045
1148,2012-10-05,0.004224171,0.000821239
1149,2012-10-08,-0.011050764,-0.007027584
1150,2012-10-09,-0.014202292,-0.014938635
1151,2012-10-10,0.004972868,-0.006001549
1152,2012-10-11,0.011861446999999999,0.022679586
1153,2012-10-12,0.000503416,0.0016716679999999999
1154,2012-10-15,0.00553479,0.005196933
1155,2012-10-16,0.009078562,0.006704216
1156,2012-10-17,0.009917824,0.008329659
1157,2012-10-18,-0.004769921,-0.014844741000000002
1158,2012-10-19,-0.013462081,-0.012126159
1159,2012-10-22,-0.0069300559999999995,-0.006658746
1160,2012-10-23,-0.016978417,-0.015141456000000001
1161,2012-10-24,-0.0010977019999999999,-0.011568695
1162,2012-10-25,0.007766063,-0.011396181000000002
1163,2012-10-26,0.005525264,0.008055946
1164,2012-10-31,0.003253489,0.017550398999999998
1165,2012-11-01,0.036898316,0.01683555
